"TIME","GEO","SEX","UNIT","Value","Flag and Footnotes"
"2020W06","AT111","Insgesamt","Anzahl","11","p"
"2020W06","AT111","Männer","Anzahl","4","p"
"2020W06","AT111","Frauen","Anzahl","7","p"
"2020W06","AT112","Insgesamt","Anzahl","43","p"
"2020W06","AT112","Männer","Anzahl","19","p"
"2020W06","AT112","Frauen","Anzahl","24","p"
"2020W06","AT113","Insgesamt","Anzahl","25","p"
"2020W06","AT113","Männer","Anzahl","13","p"
"2020W06","AT113","Frauen","Anzahl","12","p"
"2020W06","AT121","Insgesamt","Anzahl","46","p"
"2020W06","AT121","Männer","Anzahl","20","p"
"2020W06","AT121","Frauen","Anzahl","26","p"
"2020W06","AT122","Insgesamt","Anzahl","52","p"
"2020W06","AT122","Männer","Anzahl","30","p"
"2020W06","AT122","Frauen","Anzahl","22","p"
"2020W06","AT123","Insgesamt","Anzahl","28","p"
"2020W06","AT123","Männer","Anzahl","16","p"
"2020W06","AT123","Frauen","Anzahl","12","p"
"2020W06","AT124","Insgesamt","Anzahl","51","p"
"2020W06","AT124","Männer","Anzahl","22","p"
"2020W06","AT124","Frauen","Anzahl","29","p"
"2020W06","AT125","Insgesamt","Anzahl","32","p"
"2020W06","AT125","Männer","Anzahl","18","p"
"2020W06","AT125","Frauen","Anzahl","14","p"
"2020W06","AT126","Insgesamt","Anzahl","73","p"
"2020W06","AT126","Männer","Anzahl","32","p"
"2020W06","AT126","Frauen","Anzahl","41","p"
"2020W06","AT127","Insgesamt","Anzahl","57","p"
"2020W06","AT127","Männer","Anzahl","32","p"
"2020W06","AT127","Frauen","Anzahl","25","p"
"2020W06","AT130","Insgesamt","Anzahl","312","p"
"2020W06","AT130","Männer","Anzahl","163","p"
"2020W06","AT130","Frauen","Anzahl","149","p"
"2020W06","AT211","Insgesamt","Anzahl","50","p"
"2020W06","AT211","Männer","Anzahl","26","p"
"2020W06","AT211","Frauen","Anzahl","24","p"
"2020W06","AT212","Insgesamt","Anzahl","29","p"
"2020W06","AT212","Männer","Anzahl","13","p"
"2020W06","AT212","Frauen","Anzahl","16","p"
"2020W06","AT213","Insgesamt","Anzahl","43","p"
"2020W06","AT213","Männer","Anzahl","15","p"
"2020W06","AT213","Frauen","Anzahl","28","p"
"2020W06","AT221","Insgesamt","Anzahl","74","p"
"2020W06","AT221","Männer","Anzahl","41","p"
"2020W06","AT221","Frauen","Anzahl","33","p"
"2020W06","AT222","Insgesamt","Anzahl","19","p"
"2020W06","AT222","Männer","Anzahl","6","p"
"2020W06","AT222","Frauen","Anzahl","13","p"
"2020W06","AT223","Insgesamt","Anzahl","44","p"
"2020W06","AT223","Männer","Anzahl","19","p"
"2020W06","AT223","Frauen","Anzahl","25","p"
"2020W06","AT224","Insgesamt","Anzahl","57","p"
"2020W06","AT224","Männer","Anzahl","27","p"
"2020W06","AT224","Frauen","Anzahl","30","p"
"2020W06","AT225","Insgesamt","Anzahl","43","p"
"2020W06","AT225","Männer","Anzahl","22","p"
"2020W06","AT225","Frauen","Anzahl","21","p"
"2020W06","AT226","Insgesamt","Anzahl","29","p"
"2020W06","AT226","Männer","Anzahl","13","p"
"2020W06","AT226","Frauen","Anzahl","16","p"
"2020W06","AT311","Insgesamt","Anzahl","46","p"
"2020W06","AT311","Männer","Anzahl","27","p"
"2020W06","AT311","Frauen","Anzahl","19","p"
"2020W06","AT312","Insgesamt","Anzahl","102","p"
"2020W06","AT312","Männer","Anzahl","54","p"
"2020W06","AT312","Frauen","Anzahl","48","p"
"2020W06","AT313","Insgesamt","Anzahl","47","p"
"2020W06","AT313","Männer","Anzahl","21","p"
"2020W06","AT313","Frauen","Anzahl","26","p"
"2020W06","AT314","Insgesamt","Anzahl","37","p"
"2020W06","AT314","Männer","Anzahl","21","p"
"2020W06","AT314","Frauen","Anzahl","16","p"
"2020W06","AT315","Insgesamt","Anzahl","52","p"
"2020W06","AT315","Männer","Anzahl","27","p"
"2020W06","AT315","Frauen","Anzahl","25","p"
"2020W06","AT321","Insgesamt","Anzahl","5","p"
"2020W06","AT321","Männer","Anzahl","2","p"
"2020W06","AT321","Frauen","Anzahl","3","p"
"2020W06","AT322","Insgesamt","Anzahl","21","p"
"2020W06","AT322","Männer","Anzahl","12","p"
"2020W06","AT322","Frauen","Anzahl","9","p"
"2020W06","AT323","Insgesamt","Anzahl","74","p"
"2020W06","AT323","Männer","Anzahl","40","p"
"2020W06","AT323","Frauen","Anzahl","34","p"
"2020W06","AT331","Insgesamt","Anzahl","4","p"
"2020W06","AT331","Männer","Anzahl","0","p"
"2020W06","AT331","Frauen","Anzahl","4","p"
"2020W06","AT332","Insgesamt","Anzahl","54","p"
"2020W06","AT332","Männer","Anzahl","25","p"
"2020W06","AT332","Frauen","Anzahl","29","p"
"2020W06","AT333","Insgesamt","Anzahl","11","p"
"2020W06","AT333","Männer","Anzahl","4","p"
"2020W06","AT333","Frauen","Anzahl","7","p"
"2020W06","AT334","Insgesamt","Anzahl","15","p"
"2020W06","AT334","Männer","Anzahl","11","p"
"2020W06","AT334","Frauen","Anzahl","4","p"
"2020W06","AT335","Insgesamt","Anzahl","36","p"
"2020W06","AT335","Männer","Anzahl","16","p"
"2020W06","AT335","Frauen","Anzahl","20","p"
"2020W06","AT341","Insgesamt","Anzahl","20","p"
"2020W06","AT341","Männer","Anzahl","10","p"
"2020W06","AT341","Frauen","Anzahl","10","p"
"2020W06","AT342","Insgesamt","Anzahl","39","p"
"2020W06","AT342","Männer","Anzahl","22","p"
"2020W06","AT342","Frauen","Anzahl","17","p"
"2020W07","AT111","Insgesamt","Anzahl","13","p"
"2020W07","AT111","Männer","Anzahl","7","p"
"2020W07","AT111","Frauen","Anzahl","6","p"
"2020W07","AT112","Insgesamt","Anzahl","38","p"
"2020W07","AT112","Männer","Anzahl","17","p"
"2020W07","AT112","Frauen","Anzahl","21","p"
"2020W07","AT113","Insgesamt","Anzahl","29","p"
"2020W07","AT113","Männer","Anzahl","14","p"
"2020W07","AT113","Frauen","Anzahl","15","p"
"2020W07","AT121","Insgesamt","Anzahl","46","p"
"2020W07","AT121","Männer","Anzahl","19","p"
"2020W07","AT121","Frauen","Anzahl","27","p"
"2020W07","AT122","Insgesamt","Anzahl","46","p"
"2020W07","AT122","Männer","Anzahl","26","p"
"2020W07","AT122","Frauen","Anzahl","20","p"
"2020W07","AT123","Insgesamt","Anzahl","38","p"
"2020W07","AT123","Männer","Anzahl","17","p"
"2020W07","AT123","Frauen","Anzahl","21","p"
"2020W07","AT124","Insgesamt","Anzahl","50","p"
"2020W07","AT124","Männer","Anzahl","31","p"
"2020W07","AT124","Frauen","Anzahl","19","p"
"2020W07","AT125","Insgesamt","Anzahl","37","p"
"2020W07","AT125","Männer","Anzahl","18","p"
"2020W07","AT125","Frauen","Anzahl","19","p"
"2020W07","AT126","Insgesamt","Anzahl","61","p"
"2020W07","AT126","Männer","Anzahl","31","p"
"2020W07","AT126","Frauen","Anzahl","30","p"
"2020W07","AT127","Insgesamt","Anzahl","64","p"
"2020W07","AT127","Männer","Anzahl","26","p"
"2020W07","AT127","Frauen","Anzahl","38","p"
"2020W07","AT130","Insgesamt","Anzahl","373","p"
"2020W07","AT130","Männer","Anzahl","174","p"
"2020W07","AT130","Frauen","Anzahl","199","p"
"2020W07","AT211","Insgesamt","Anzahl","53","p"
"2020W07","AT211","Männer","Anzahl","27","p"
"2020W07","AT211","Frauen","Anzahl","26","p"
"2020W07","AT212","Insgesamt","Anzahl","21","p"
"2020W07","AT212","Männer","Anzahl","9","p"
"2020W07","AT212","Frauen","Anzahl","12","p"
"2020W07","AT213","Insgesamt","Anzahl","32","p"
"2020W07","AT213","Männer","Anzahl","14","p"
"2020W07","AT213","Frauen","Anzahl","18","p"
"2020W07","AT221","Insgesamt","Anzahl","91","p"
"2020W07","AT221","Männer","Anzahl","42","p"
"2020W07","AT221","Frauen","Anzahl","49","p"
"2020W07","AT222","Insgesamt","Anzahl","19","p"
"2020W07","AT222","Männer","Anzahl","7","p"
"2020W07","AT222","Frauen","Anzahl","12","p"
"2020W07","AT223","Insgesamt","Anzahl","45","p"
"2020W07","AT223","Männer","Anzahl","18","p"
"2020W07","AT223","Frauen","Anzahl","27","p"
"2020W07","AT224","Insgesamt","Anzahl","55","p"
"2020W07","AT224","Männer","Anzahl","29","p"
"2020W07","AT224","Frauen","Anzahl","26","p"
"2020W07","AT225","Insgesamt","Anzahl","55","p"
"2020W07","AT225","Männer","Anzahl","29","p"
"2020W07","AT225","Frauen","Anzahl","26","p"
"2020W07","AT226","Insgesamt","Anzahl","23","p"
"2020W07","AT226","Männer","Anzahl","9","p"
"2020W07","AT226","Frauen","Anzahl","14","p"
"2020W07","AT311","Insgesamt","Anzahl","50","p"
"2020W07","AT311","Männer","Anzahl","21","p"
"2020W07","AT311","Frauen","Anzahl","29","p"
"2020W07","AT312","Insgesamt","Anzahl","109","p"
"2020W07","AT312","Männer","Anzahl","52","p"
"2020W07","AT312","Frauen","Anzahl","57","p"
"2020W07","AT313","Insgesamt","Anzahl","42","p"
"2020W07","AT313","Männer","Anzahl","23","p"
"2020W07","AT313","Frauen","Anzahl","19","p"
"2020W07","AT314","Insgesamt","Anzahl","25","p"
"2020W07","AT314","Männer","Anzahl","11","p"
"2020W07","AT314","Frauen","Anzahl","14","p"
"2020W07","AT315","Insgesamt","Anzahl","46","p"
"2020W07","AT315","Männer","Anzahl","29","p"
"2020W07","AT315","Frauen","Anzahl","17","p"
"2020W07","AT321","Insgesamt","Anzahl","4","p"
"2020W07","AT321","Männer","Anzahl","2","p"
"2020W07","AT321","Frauen","Anzahl","2","p"
"2020W07","AT322","Insgesamt","Anzahl","40","p"
"2020W07","AT322","Männer","Anzahl","17","p"
"2020W07","AT322","Frauen","Anzahl","23","p"
"2020W07","AT323","Insgesamt","Anzahl","51","p"
"2020W07","AT323","Männer","Anzahl","21","p"
"2020W07","AT323","Frauen","Anzahl","30","p"
"2020W07","AT331","Insgesamt","Anzahl","4","p"
"2020W07","AT331","Männer","Anzahl","1","p"
"2020W07","AT331","Frauen","Anzahl","3","p"
"2020W07","AT332","Insgesamt","Anzahl","43","p"
"2020W07","AT332","Männer","Anzahl","22","p"
"2020W07","AT332","Frauen","Anzahl","21","p"
"2020W07","AT333","Insgesamt","Anzahl","7","p"
"2020W07","AT333","Männer","Anzahl","5","p"
"2020W07","AT333","Frauen","Anzahl","2","p"
"2020W07","AT334","Insgesamt","Anzahl","12","p"
"2020W07","AT334","Männer","Anzahl","5","p"
"2020W07","AT334","Frauen","Anzahl","7","p"
"2020W07","AT335","Insgesamt","Anzahl","51","p"
"2020W07","AT335","Männer","Anzahl","27","p"
"2020W07","AT335","Frauen","Anzahl","24","p"
"2020W07","AT341","Insgesamt","Anzahl","11","p"
"2020W07","AT341","Männer","Anzahl","5","p"
"2020W07","AT341","Frauen","Anzahl","6","p"
"2020W07","AT342","Insgesamt","Anzahl","37","p"
"2020W07","AT342","Männer","Anzahl","20","p"
"2020W07","AT342","Frauen","Anzahl","17","p"
"2020W08","AT111","Insgesamt","Anzahl","15","p"
"2020W08","AT111","Männer","Anzahl","4","p"
"2020W08","AT111","Frauen","Anzahl","11","p"
"2020W08","AT112","Insgesamt","Anzahl","37","p"
"2020W08","AT112","Männer","Anzahl","21","p"
"2020W08","AT112","Frauen","Anzahl","16","p"
"2020W08","AT113","Insgesamt","Anzahl","27","p"
"2020W08","AT113","Männer","Anzahl","12","p"
"2020W08","AT113","Frauen","Anzahl","15","p"
"2020W08","AT121","Insgesamt","Anzahl","36","p"
"2020W08","AT121","Männer","Anzahl","17","p"
"2020W08","AT121","Frauen","Anzahl","19","p"
"2020W08","AT122","Insgesamt","Anzahl","60","p"
"2020W08","AT122","Männer","Anzahl","28","p"
"2020W08","AT122","Frauen","Anzahl","32","p"
"2020W08","AT123","Insgesamt","Anzahl","35","p"
"2020W08","AT123","Männer","Anzahl","19","p"
"2020W08","AT123","Frauen","Anzahl","16","p"
"2020W08","AT124","Insgesamt","Anzahl","70","p"
"2020W08","AT124","Männer","Anzahl","33","p"
"2020W08","AT124","Frauen","Anzahl","37","p"
"2020W08","AT125","Insgesamt","Anzahl","34","p"
"2020W08","AT125","Männer","Anzahl","20","p"
"2020W08","AT125","Frauen","Anzahl","14","p"
"2020W08","AT126","Insgesamt","Anzahl","58","p"
"2020W08","AT126","Männer","Anzahl","27","p"
"2020W08","AT126","Frauen","Anzahl","31","p"
"2020W08","AT127","Insgesamt","Anzahl","60","p"
"2020W08","AT127","Männer","Anzahl","31","p"
"2020W08","AT127","Frauen","Anzahl","29","p"
"2020W08","AT130","Insgesamt","Anzahl","316","p"
"2020W08","AT130","Männer","Anzahl","147","p"
"2020W08","AT130","Frauen","Anzahl","169","p"
"2020W08","AT211","Insgesamt","Anzahl","42","p"
"2020W08","AT211","Männer","Anzahl","19","p"
"2020W08","AT211","Frauen","Anzahl","23","p"
"2020W08","AT212","Insgesamt","Anzahl","41","p"
"2020W08","AT212","Männer","Anzahl","19","p"
"2020W08","AT212","Frauen","Anzahl","22","p"
"2020W08","AT213","Insgesamt","Anzahl","37","p"
"2020W08","AT213","Männer","Anzahl","15","p"
"2020W08","AT213","Frauen","Anzahl","22","p"
"2020W08","AT221","Insgesamt","Anzahl","89","p"
"2020W08","AT221","Männer","Anzahl","41","p"
"2020W08","AT221","Frauen","Anzahl","48","p"
"2020W08","AT222","Insgesamt","Anzahl","16","p"
"2020W08","AT222","Männer","Anzahl","9","p"
"2020W08","AT222","Frauen","Anzahl","7","p"
"2020W08","AT223","Insgesamt","Anzahl","60","p"
"2020W08","AT223","Männer","Anzahl","31","p"
"2020W08","AT223","Frauen","Anzahl","29","p"
"2020W08","AT224","Insgesamt","Anzahl","56","p"
"2020W08","AT224","Männer","Anzahl","23","p"
"2020W08","AT224","Frauen","Anzahl","33","p"
"2020W08","AT225","Insgesamt","Anzahl","41","p"
"2020W08","AT225","Männer","Anzahl","18","p"
"2020W08","AT225","Frauen","Anzahl","23","p"
"2020W08","AT226","Insgesamt","Anzahl","36","p"
"2020W08","AT226","Männer","Anzahl","16","p"
"2020W08","AT226","Frauen","Anzahl","20","p"
"2020W08","AT311","Insgesamt","Anzahl","56","p"
"2020W08","AT311","Männer","Anzahl","26","p"
"2020W08","AT311","Frauen","Anzahl","30","p"
"2020W08","AT312","Insgesamt","Anzahl","117","p"
"2020W08","AT312","Männer","Anzahl","58","p"
"2020W08","AT312","Frauen","Anzahl","59","p"
"2020W08","AT313","Insgesamt","Anzahl","38","p"
"2020W08","AT313","Männer","Anzahl","16","p"
"2020W08","AT313","Frauen","Anzahl","22","p"
"2020W08","AT314","Insgesamt","Anzahl","30","p"
"2020W08","AT314","Männer","Anzahl","12","p"
"2020W08","AT314","Frauen","Anzahl","18","p"
"2020W08","AT315","Insgesamt","Anzahl","36","p"
"2020W08","AT315","Männer","Anzahl","18","p"
"2020W08","AT315","Frauen","Anzahl","18","p"
"2020W08","AT321","Insgesamt","Anzahl","4","p"
"2020W08","AT321","Männer","Anzahl","3","p"
"2020W08","AT321","Frauen","Anzahl","1","p"
"2020W08","AT322","Insgesamt","Anzahl","29","p"
"2020W08","AT322","Männer","Anzahl","17","p"
"2020W08","AT322","Frauen","Anzahl","12","p"
"2020W08","AT323","Insgesamt","Anzahl","58","p"
"2020W08","AT323","Männer","Anzahl","34","p"
"2020W08","AT323","Frauen","Anzahl","24","p"
"2020W08","AT331","Insgesamt","Anzahl","2","p"
"2020W08","AT331","Männer","Anzahl","0","p"
"2020W08","AT331","Frauen","Anzahl","2","p"
"2020W08","AT332","Insgesamt","Anzahl","42","p"
"2020W08","AT332","Männer","Anzahl","20","p"
"2020W08","AT332","Frauen","Anzahl","22","p"
"2020W08","AT333","Insgesamt","Anzahl","14","p"
"2020W08","AT333","Männer","Anzahl","2","p"
"2020W08","AT333","Frauen","Anzahl","12","p"
"2020W08","AT334","Insgesamt","Anzahl","19","p"
"2020W08","AT334","Männer","Anzahl","11","p"
"2020W08","AT334","Frauen","Anzahl","8","p"
"2020W08","AT335","Insgesamt","Anzahl","46","p"
"2020W08","AT335","Männer","Anzahl","24","p"
"2020W08","AT335","Frauen","Anzahl","22","p"
"2020W08","AT341","Insgesamt","Anzahl","11","p"
"2020W08","AT341","Männer","Anzahl","8","p"
"2020W08","AT341","Frauen","Anzahl","3","p"
"2020W08","AT342","Insgesamt","Anzahl","50","p"
"2020W08","AT342","Männer","Anzahl","20","p"
"2020W08","AT342","Frauen","Anzahl","30","p"
"2020W09","AT111","Insgesamt","Anzahl","11","p"
"2020W09","AT111","Männer","Anzahl","3","p"
"2020W09","AT111","Frauen","Anzahl","8","p"
"2020W09","AT112","Insgesamt","Anzahl","23","p"
"2020W09","AT112","Männer","Anzahl","10","p"
"2020W09","AT112","Frauen","Anzahl","13","p"
"2020W09","AT113","Insgesamt","Anzahl","31","p"
"2020W09","AT113","Männer","Anzahl","16","p"
"2020W09","AT113","Frauen","Anzahl","15","p"
"2020W09","AT121","Insgesamt","Anzahl","52","p"
"2020W09","AT121","Männer","Anzahl","27","p"
"2020W09","AT121","Frauen","Anzahl","25","p"
"2020W09","AT122","Insgesamt","Anzahl","65","p"
"2020W09","AT122","Männer","Anzahl","28","p"
"2020W09","AT122","Frauen","Anzahl","37","p"
"2020W09","AT123","Insgesamt","Anzahl","31","p"
"2020W09","AT123","Männer","Anzahl","16","p"
"2020W09","AT123","Frauen","Anzahl","15","p"
"2020W09","AT124","Insgesamt","Anzahl","63","p"
"2020W09","AT124","Männer","Anzahl","33","p"
"2020W09","AT124","Frauen","Anzahl","30","p"
"2020W09","AT125","Insgesamt","Anzahl","28","p"
"2020W09","AT125","Männer","Anzahl","11","p"
"2020W09","AT125","Frauen","Anzahl","17","p"
"2020W09","AT126","Insgesamt","Anzahl","66","p"
"2020W09","AT126","Männer","Anzahl","35","p"
"2020W09","AT126","Frauen","Anzahl","31","p"
"2020W09","AT127","Insgesamt","Anzahl","58","p"
"2020W09","AT127","Männer","Anzahl","32","p"
"2020W09","AT127","Frauen","Anzahl","26","p"
"2020W09","AT130","Insgesamt","Anzahl","338","p"
"2020W09","AT130","Männer","Anzahl","164","p"
"2020W09","AT130","Frauen","Anzahl","174","p"
"2020W09","AT211","Insgesamt","Anzahl","61","p"
"2020W09","AT211","Männer","Anzahl","37","p"
"2020W09","AT211","Frauen","Anzahl","24","p"
"2020W09","AT212","Insgesamt","Anzahl","34","p"
"2020W09","AT212","Männer","Anzahl","20","p"
"2020W09","AT212","Frauen","Anzahl","14","p"
"2020W09","AT213","Insgesamt","Anzahl","38","p"
"2020W09","AT213","Männer","Anzahl","14","p"
"2020W09","AT213","Frauen","Anzahl","24","p"
"2020W09","AT221","Insgesamt","Anzahl","91","p"
"2020W09","AT221","Männer","Anzahl","42","p"
"2020W09","AT221","Frauen","Anzahl","49","p"
"2020W09","AT222","Insgesamt","Anzahl","20","p"
"2020W09","AT222","Männer","Anzahl","7","p"
"2020W09","AT222","Frauen","Anzahl","13","p"
"2020W09","AT223","Insgesamt","Anzahl","46","p"
"2020W09","AT223","Männer","Anzahl","27","p"
"2020W09","AT223","Frauen","Anzahl","19","p"
"2020W09","AT224","Insgesamt","Anzahl","61","p"
"2020W09","AT224","Männer","Anzahl","29","p"
"2020W09","AT224","Frauen","Anzahl","32","p"
"2020W09","AT225","Insgesamt","Anzahl","43","p"
"2020W09","AT225","Männer","Anzahl","14","p"
"2020W09","AT225","Frauen","Anzahl","29","p"
"2020W09","AT226","Insgesamt","Anzahl","26","p"
"2020W09","AT226","Männer","Anzahl","13","p"
"2020W09","AT226","Frauen","Anzahl","13","p"
"2020W09","AT311","Insgesamt","Anzahl","60","p"
"2020W09","AT311","Männer","Anzahl","35","p"
"2020W09","AT311","Frauen","Anzahl","25","p"
"2020W09","AT312","Insgesamt","Anzahl","101","p"
"2020W09","AT312","Männer","Anzahl","49","p"
"2020W09","AT312","Frauen","Anzahl","52","p"
"2020W09","AT313","Insgesamt","Anzahl","38","p"
"2020W09","AT313","Männer","Anzahl","16","p"
"2020W09","AT313","Frauen","Anzahl","22","p"
"2020W09","AT314","Insgesamt","Anzahl","36","p"
"2020W09","AT314","Männer","Anzahl","13","p"
"2020W09","AT314","Frauen","Anzahl","23","p"
"2020W09","AT315","Insgesamt","Anzahl","53","p"
"2020W09","AT315","Männer","Anzahl","24","p"
"2020W09","AT315","Frauen","Anzahl","29","p"
"2020W09","AT321","Insgesamt","Anzahl","5","p"
"2020W09","AT321","Männer","Anzahl","5","p"
"2020W09","AT321","Frauen","Anzahl","0","p"
"2020W09","AT322","Insgesamt","Anzahl","29","p"
"2020W09","AT322","Männer","Anzahl","14","p"
"2020W09","AT322","Frauen","Anzahl","15","p"
"2020W09","AT323","Insgesamt","Anzahl","70","p"
"2020W09","AT323","Männer","Anzahl","35","p"
"2020W09","AT323","Frauen","Anzahl","35","p"
"2020W09","AT331","Insgesamt","Anzahl","6","p"
"2020W09","AT331","Männer","Anzahl","3","p"
"2020W09","AT331","Frauen","Anzahl","3","p"
"2020W09","AT332","Insgesamt","Anzahl","58","p"
"2020W09","AT332","Männer","Anzahl","30","p"
"2020W09","AT332","Frauen","Anzahl","28","p"
"2020W09","AT333","Insgesamt","Anzahl","6","p"
"2020W09","AT333","Männer","Anzahl","5","p"
"2020W09","AT333","Frauen","Anzahl","1","p"
"2020W09","AT334","Insgesamt","Anzahl","19","p"
"2020W09","AT334","Männer","Anzahl","8","p"
"2020W09","AT334","Frauen","Anzahl","11","p"
"2020W09","AT335","Insgesamt","Anzahl","48","p"
"2020W09","AT335","Männer","Anzahl","27","p"
"2020W09","AT335","Frauen","Anzahl","21","p"
"2020W09","AT341","Insgesamt","Anzahl","9","p"
"2020W09","AT341","Männer","Anzahl","4","p"
"2020W09","AT341","Frauen","Anzahl","5","p"
"2020W09","AT342","Insgesamt","Anzahl","44","p"
"2020W09","AT342","Männer","Anzahl","16","p"
"2020W09","AT342","Frauen","Anzahl","28","p"
"2020W10","AT111","Insgesamt","Anzahl","13","p"
"2020W10","AT111","Männer","Anzahl","9","p"
"2020W10","AT111","Frauen","Anzahl","4","p"
"2020W10","AT112","Insgesamt","Anzahl","41","p"
"2020W10","AT112","Männer","Anzahl","18","p"
"2020W10","AT112","Frauen","Anzahl","23","p"
"2020W10","AT113","Insgesamt","Anzahl","35","p"
"2020W10","AT113","Männer","Anzahl","16","p"
"2020W10","AT113","Frauen","Anzahl","19","p"
"2020W10","AT121","Insgesamt","Anzahl","55","p"
"2020W10","AT121","Männer","Anzahl","34","p"
"2020W10","AT121","Frauen","Anzahl","21","p"
"2020W10","AT122","Insgesamt","Anzahl","60","p"
"2020W10","AT122","Männer","Anzahl","32","p"
"2020W10","AT122","Frauen","Anzahl","28","p"
"2020W10","AT123","Insgesamt","Anzahl","22","p"
"2020W10","AT123","Männer","Anzahl","15","p"
"2020W10","AT123","Frauen","Anzahl","7","p"
"2020W10","AT124","Insgesamt","Anzahl","64","p"
"2020W10","AT124","Männer","Anzahl","27","p"
"2020W10","AT124","Frauen","Anzahl","37","p"
"2020W10","AT125","Insgesamt","Anzahl","37","p"
"2020W10","AT125","Männer","Anzahl","14","p"
"2020W10","AT125","Frauen","Anzahl","23","p"
"2020W10","AT126","Insgesamt","Anzahl","74","p"
"2020W10","AT126","Männer","Anzahl","37","p"
"2020W10","AT126","Frauen","Anzahl","37","p"
"2020W10","AT127","Insgesamt","Anzahl","70","p"
